,timeStamp,tripID,accData,gps_speed,battery,cTemp,dtc,eLoad,iat,imap,kpl,maf,rpm,speed,tAdv,tPos,deviceID
2598,26:58.0,12,02c801c8042002ef4001ef4002ee4002f03d01ef3f02ef4002ef4002f03e02ef3f01f03f02ef3f02ef4002ef4003ef4002f04002ed4002ee4002ef3e02f03f01ef3e02ee3e03ef3f02ee4202ef4002ee3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2599,26:59.0,12,02c00198043802ef3f02f03e03ef3f03ef3f02ef3d02ee4003ed4003ee4003ee4002ef4002f03d02ef4001ef3f02ef3f02ee4002ef3f03ee3f02ef4001ef4101ef3e02ef3f03f13f02f03f02ee4103ee3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2600,27:00.0,12,02700188040001ee4002ee4003ef3d02ef3d02f04003ef3e03ee4004ed4001f03e02ef3e01ef3f02ee4102f03e02f13e02ee4203ef4001ef3f03ed3f01ee4002f04102ee4001ef3f02ef4001ef3f02ef3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2601,27:01.0,12,02c001a0042802ee3f02ef3e03ee4002ee4102f03e02ef3f03ee3f02f03f02ee3e03ed4103f03e00ee4002ef3e03ee3f02ef3e01ef4001ef3e02ef3f02ee3f02ee3f02ef3e03ef4103ee4102ef4002ef3e,0,12.8,,,66.2745098,,,0,0,0,0,,20,1
2602,27:02.0,12,0270016803d801ed4202ef4002ef4002ef3e02ee3f01ef3f03ec4102ee3e04ed4002ef3e01ef3e01ef4103ef3f03ee4002ef3f02ef4102ee4102ee3f01ee3f01ef3e02ef3e01ef3f02ef3e02ef3f02f041,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2603,27:03.0,12,02900190044802ee3f01ef3e00ee4001f03e01f03f03f03d01ee4103ee4002ef3f03ee3f02ee3d03f04002ef3f01ef3d02ef3d02ee4001ef3f03ee4003f04002ee4202ee4102ef4202f03e02ef3d02ee40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2604,27:04.0,12,02980190040803ee3f02f03e01ef3f02ee4102f04002ee4001ef3f02f04003ef4102ee4002ee4001ee3f03ee3f02ee3f01f03d02ef3e02ef3e03ee3f02f03e02ef3d02f03e03ee4102ee4002ef4003ef3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2605,27:05.0,12,02900180041001ef3f03f04003ee3f02ef3d01ef4102f03e01ef4102f03e03ef3f02f03f01ef3e02f03e02f03e03ee4002ee4201ef3e02ef4001ef3f01ee4102f03f02ef3f01ee4002ef4002f03e03f03f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2606,27:06.0,12,02a00160040802ee3f02f03e02ed4102ee4003ef4002ef3f02ef3e02f04001ee4102f03d02ef3e02ef3f02ec4102f03e03ef3f02ef3d01ee3e02ef3e02ef4002f03e02ee3f02ef3d02ef3d02ee3f03f03e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2607,27:07.0,12,0248015803d002ee3f03ef4002f03d02f03f02ef3f02ef3e02ef3e01ef3e02f03e02f03f02ef3e03ef3f02f04002ef3d01ef3e02f03e02ef3f03ef3f02ef3f02f03f01f03e01ef4002ef3e01ef3e02f03e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2608,27:08.0,12,027801b003f803ef3d02f03f01ef3e02ee3f01ef3d02f03e02eb4202ef3f02ee4002ef4002f03f01ef3f01ee3f02ef3e03ee3f02ee4102ee4103ef3e02ef3e03ef3f02ef3f02ef3e02ef4002ee3e02ed3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2609,27:09.0,12,02880180040002ef3f02ee4002f03e02ef3e01ef4102ef4002ef3f02f04003f04002ef4002f03f02f04003f03f01ef3e02f03e02ef3e03ee3e04ee4002ef3e03ee4002ef3e02f04002f13e02f03e02ef3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2610,27:10.0,12,026801a0045803ee3f02ef3f02f03e01ef4003ee4002f03f02ef3e02ef4002ef3e02f04001ef3f03ee4102f03f04ec4003f03f02f03e02ef3f02ef3f02f04001ef3e02ef3f02ee3f02ef3e02ef3f01ef3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2611,27:11.0,12,02700170043001ef3d03ee3f02ef3d03ed4002ef3e02ef3e02f03e02f03f02f03d03ee3f02ef4002ee3f02ee3f01ef4003ed4003ed4003f03f02ee4002ef4102ef3f03ee3f03ee3f03ee4003ef4003ef40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2612,27:12.0,12,0298014803f803ef3f01ef4102f03f03ee4002f04002ee4003ef4101ef4102ef3e02f04002f03e01ef3e03f13e03ee3f02ef4001ef4002ef3d02f04002ef3e01f03e03ef3e02ef3f02f03f02ef4102f03e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2613,27:13.0,12,02a80180042002f03f02ef3f03f03f01ef3e02ef3f02ee4001ef3e03ef3f02f03e02ef3e02ef3d02ef4103ee3e02ef3e02f03e02f14002ef3f03ee4102ef3e01ef4002ef3f03ee3f02ef4002ee3f02ef40,0,12.8,,,66.2745098,,,0,0,0,0,,20,1
2614,27:14.0,12,02d80160043803ee3f01ee3e02f03f02ef3e03ef3f02ef3e01ee3e02ef3f02ef4002ef3e02ee4101ef3e02ef4002ee3f01ef4002f03e02ed4003ee4002ef3d03ef4201ef4001ee4003ef3f01f03e02ef3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2615,27:15.0,12,02580190043002ef3e02ef4001ef4102ef3e02f03d01ee4002ef3d02ee3f02ee4003ef3e02ee3f02ef3f02f03e03ef3e02ef3e03ee4003ee3e02ee4202ef3e02ef3f02f03f01f04002ef3f02ef3e01ef3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2616,27:16.0,12,02e001a0046002ef4001ee3f02ee3f02ef3d00ef4003ee3e01f03f02ee4101f03e03ed4202ee3f02ef3f01ef3e02ee3f01ef4002ef4002ef3f02ef3f03ec4103ee4003f03e02ef3f01ee4101ee4202f03d,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2617,27:17.0,12,02780178043001f03f00ef3f02ef3f02ef3e02f03f02f03e01ef3f01ee4002f04001f03f03ef4002ed3f03ed3e03ed3f03ed3e02f03e02ef3d01ef3e03f03f02ee3e02f04002ef3f01ef4002f03f02f03e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2618,27:18.0,12,02a801a803f803ee3f02ee3f02ee4002ef3f02ef4001ef4002ef4003f03f03ee3f01ef3f02ef3f03f03e02ed4102ef3e03ed4203ee3e02ef3e03ee3f02ed4002ee3f02ed4001f03f02ef3f03f03f02ef3d,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2619,27:19.0,12,02d00198043002ef3f02ef3f02ed4003ef3e02ee3f02ef3f03ee4002f04002ef3e03ef3f03ee4002f03e02ed4203f03e02ef3f02ee3f02ee4102ef3f03ee3e03ee3f02ef3f02ef4003ef3d02ef3f02f03e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2620,27:20.0,12,0280017803f801ef3f01ef3e02f03f02ef3e02ef3f02ef3f02ef4002ee4002f03f01ee4002ef3e02ef3d02ef3f02f03e02f03f02ee4101f03d01f03f01ef4002ef3f01f04003ef3f02ef3d01ef4001ef3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2621,27:21.0,12,027801a0043003ef3e02f03d02ef4002ee4002f03e03ef3e02ee3f03f03e01ef3e02ef3f03f04102f03f03ef3e03ee4101ef4002ef3f02ef3e01ef3d03f03e02ef3f02ef3e02ef4002ed4202ef4002ee40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2622,27:22.0,12,02780188041001ee4002ef4103ed3f02ef4001ef3f03ef3e02ee3f02ef3e02f03f01ef3f02f03e02ef4002ef4002ed4102ef3e02f03f02ee3f02ef4102ee4003ee3e03ee4103f03e01ef3e03ed3e02ee3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2623,27:23.0,12,02880190041002ee3f02ee4102ef3e02ee4103f03e01ee4001ef3e02ef4103ef3f02ef3e01ef4003ef3e02ef3f03f13e02ef3f03ef4002f03e03ed4202f03f02f03f01f04003ec4003ee4101ef3e03ef41,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2624,27:24.0,12,026801a803f802ef3f02ee3f02f13e03ed4101ef3f02f13f01f03f02ef3e02ef3e03ee3f01ef3e02ef3f02f03f02ef4001ef3e02ef3d01f03f02ed4001ee4102f03e02f03e02ef3f02ef3e02ed3f02ef3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2625,27:25.0,12,02c001a8048002ee4002f14002ef3d01ef3d02ef3e03ef3e03ef4002ed4003ee4002ee3e03f03e02ef3f01ef3f01ee4002ef4002ed4003ef3f02ef3e02ef4002ee4303ef3e03ee3f03ef3e02ef3f02ef3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2626,27:26.0,12,028801b8041002f03f03ef3f01ee3f02ee4102f03e02ef3e02ee4001ee4004ee4002ec3f02ef3f02ee4101ef3c02ef3f02ef4003ed4002ef3e01ef4002ee3f02ef3f03ef3f02f04001ef3f02ef4001ee41,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2627,27:27.0,12,02980198042802ee3e01ef3f01ee3f02ef3f02ef3e02ef3f02ef3f03ef3f02f03e02ef4003ee3e02ef4003ed4003ee3f03ef3e02ef4001ef3e01ef3f03ef4003ee3f02f03e02ef4002ef3f01ee4202ee43,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2628,27:28.0,12,025801b0042001ef4002ef3f03ec3f03ee4002ef3e03ef3f03f03f02f04002f03f01ef3e02f03d02ef3f02ef3e02ef4002f03f02ef3f02ee4102ef3d02ef3f02ef4003ee4002f03e02f03e03ef3e02ef3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2629,27:29.0,12,02900168044003ec3f02f04001ef3e02ee4103ef3f02ef4002f03d02ee3f02f03e02ef3e02ef3e02ee3f01ef4002ed4202f03f02ef3e03f03e02ee3f02ef3f03f03f01ee3f03ed4002ef3d01f13d03f03e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2630,27:30.0,12,0278018003f803ee4203ef3f02f04002ee4102ef3d03f03e02f04002ef3f02ee4002ee3f02ef3f02f04101ef3f01ee4002ef4003ef4001ef3f01f04002ef3e02f03e03ee4003f03e01ef3f02ef3e01ee40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2631,27:31.0,12,02900190042003f03e02ef3f03ef4103ef3f03ee3f02f03f03ee4002ef4001ef4003ef4002f04002ef3e02ef4002ef3e02ef3e03f03f01ef3f02ef4103ee3f02f03f02ef4002ee3f02ee4003ef3e02ed3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2632,27:32.0,12,02b00140043803ee4103ee4101ef3f02ef3e02ef3e03ee4003ee4103ef3f02f03e02ef3e02ef3f02ef3e02ef3f02ef4102ee4002ee4102ef3f03ee4002ef3f03ed4102f03f02f03d03ee3e03ee4002ee40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2633,27:33.0,12,02b0017003d802f03f02ef4102ee4203ee4002ee4102f03e01ef3e02ef4003ee3f02ef4002ef4003ee3f01ef4001f03d03f03e01ef3f02f03f02f03f02ef3e02ee3e03f04002ef4002ef3c01ef3d02ef40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2634,27:34.0,12,029001a003d002ee3e02ef3e02f03d03ee4002ef3e02ec4101ef3f02ef4001ef3f02ef3d02ef3e03ee3f01ef3e02ef3f02ee4002ef3d04ed4102ef4002ef3e02ef3f02f03f02ef3f02f13f02f03e02ef3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2635,27:35.0,12,0268019003f802ef3f02ed4202f03f02ef3e02ef3f01ef4002ee4101ef3f02ef3e02ef3d02ee3f02ef4002f03f02ee3e03ef3f02ef3f03ee4102ef3e02ef3e03ef3f02ee4001ef3e02ef4002ef4002ef3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2636,27:36.0,12,02800160043003ee3f04ef3f02ef3f02ef4002ee3f02ef4102ee3f01ee4103ee4002ee4103ec4004ed4003ef3f03ef3f02ee4003ee3f02f14003ee3e02ee3e03ee4002ef3f02f14003ef4002ef3e03ef40,0,12.8,,,66.2745098,,,0,0,0,0,,20,1
2637,27:37.0,12,027001b803e802f03f03ef3f03ee4002ef3e01ef3e02ef3f02ee4000f03e02ef3f01ef4002ee4003ee4101ef3f02ef3e02ef3f02f03f02ed4002ef3e02ee4102f03e01f03e02ef3f02ef3f03ef4002ef3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2638,27:38.0,12,02a80168044001ef3f03f03e02ee3f02ef4003ec4001ef3f01ef3d02ef3d03ee3f01f04002ee3f02ee4103ee3f02f03e01ed3f02ef3f02ef4002f03d02ef3f03ef3e02ef3e02f03f02f03e03ed3f02f03d,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2639,27:39.0,12,0250019003f001ef4001ef3f03ef4002ef4002ef4002ef3e02ef3f02ed3f03ee4202ef4102ef4002ef3f01ef3f02ee4002ee4003ee3f02ef3e02ef3f02ef4002f03e02ee3f01ee4102ef4003ee4002ee3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2640,27:40.0,12,02a80188043003ee3f02ef3f02ef4002ef4001ef3f01ee4001f03e03f03e03f03f03ef3e02ee3f02ef3e02ee3f02f04002ef3e02ee4002ef3e03ef3f02f03f01ed4202ef3f03ee4003ef3f02f03e02f03f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2641,27:41.0,12,02400178044003ef3c02ef4003ed4101ee4002ee3f02ee3e02f03e02ee4102ee3f02ef3f02f03e02ef3d02f04001ef3f02ef3d02ef3d01ef3f03ee4102ef3d02f03f03ee3f03f03e03ef3e02f03e02ef3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2642,27:42.0,12,02a80198044803ed3f01ef4202ef3f01ef3d01ee4002ee3f03ee3e03ee4002ef3f02ef3d03ef3d03ee3e02ee4001ef3e02ef3e02ed4003ee3f03ef4003ef4002ef3f02f13e01ef3f02ef4002ef3e03ef40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2643,27:43.0,12,02a001a0041002f03e02ec4203ef3f02ef4003ee4103ef3f02f04002ef3f03ef3e02ef4003f03f01f03f01ef3f01ef3f03ef3d04ed4003ef4002ee4102f04002ee3e02f03e02ef3f02ef3e03ef4102ee40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2644,27:44.0,12,025001a8041802ee3e03ee3e03ee3e03ee3f02ef3f02ef3e01ef4002ef3e02ee3f02f03f02f03e02ef4002f03d02ee4103ed4002f04002ef3f02f04003f03f03ed4102f03f03ef3e03f03f01ee4202ee40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2645,27:45.0,12,0288019003f002ee4103ee3f03f03e02f03f02ee3f02ee3f02ed3f02f03e03ee4102ef3f03ee4001ef3d03ef3f02ef3e01ef3e02f04004f03f02ee3f02ef3e03ee3f03f03e03ee3f02f03f02f03d01ee3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2646,27:46.0,12,02b801a0045801f03f02ef3f02f03f02ee4002ee3f02ef3f01ef3f01ef4003ef3e03ee3f01f03f01ee4002ec4103ee3f03ef3e02ef3f03ee4002ee4002f03f03ee4102ef3b02ef4002ef3f03ed4102f03e,0,12.8,,,66.2745098,,,0,0,0,0,,20,1
2647,27:47.0,12,02800180048002ef3e02ef3f01f03e02ef3e02ef4002f03e03ef4002f03e01ef3e02f03e02ed4003ef3e01ef3f03f03e01ef4002ef4002ee3e03f03e01ef3e03f03f03ef3f02ef3f03ee3e01ee3f03ee3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2648,27:48.0,12,02b801a0042803ed3f03ee3f02ed4103ee3e01ef3f02f03e02ef3d01ef4102ef4101f03e02ef3d02ef3f01ef3f02ee4201ef3e02ef4003f13f02ef3e02ef3f02f03e01ef3d02ef3e02ee4102ef3f02ef40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2649,27:49.0,12,02b001b8043801ee4101f03f02ef3f02ef3f02ef3f02ef3d02ef4002f03e02f03f03ee4002ef3f03ee4002ef3f01ef3f02f03f01ef3f03ee3f03ee3f02ef3e02ef4003ef3f02ef3d02ef3f02ef4002f040,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2650,27:50.0,12,026001b803d002ef3f02ef4002ef3e02ef3f02ef3f02ef4002ef4002ef3e01ef3e02ef3f03ef3f01ef3e02ef3f02f03f00ee4003ef3e02ef3f02ef3e02ef3f03ee3e03ef3e02ef3f02ee3f01ef3e02ef3c,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2651,27:51.0,12,02480190041802ef3f02ee4103ef4002ef3d02ed4102f03f02f03e03ee3e02f03f02ed3f02ef4102ef3f01ef3f03ee4101ef4003f04002ef3d02ef4003ec4001ef3e02ef3d02ef3e03ef3d01ee4102ef3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2652,27:52.0,12,02a0019004a002ee4102ee3f02ef3f02f03f02ef3e02ef3f01ef3e01ef3f03f03f02f03e02ef3f02ef3d02ed4102ef3d01ef3e03ef4002ef3f02ef3f02f03d04ed4101ef3e01f03e02ef4102ef3e02ef3d,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2653,27:53.0,12,027801a8042803ef3e02ef4103ef4002ef3f01ef3d03ee3f02ef4002ef3f02f03f01ef4101ef3f01ee3f02ee3e02ef3e03ef3f01ee4101f03f02ee4002ef4002ed3f01ef3f01ee3f02f03f02ef3f02ef3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2654,27:54.0,12,023801a0040801ef3e01ee4103f03e02ee4002ef3e02f03f02ee4002ef3f02ef3f03ef3f03ee4003ef3f02ef3f02ef3f02ef3f02ef3e03ee4001ef3e02ef3d03f03f02ef3e02ef3f02ef3f02ef3f02f03e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2655,27:55.0,12,02a00180044002ee3d01f03f01ee4102f03f02ee3f03ee3f02ef4003ef4002ef3e02f03d02ee4102ee3f03ef4002ee3f02f23f03ef3f03f03f02ef4003ef3e02ef4002ed4003ee3f01f03d03f03f02ee40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2656,27:56.0,12,02880168043802f03e02ef4002ef3f02ef4001ef3e03ee3f03ed4002ef4004ed4101ee4203ee4003ee4003ee3f01ef4002ee3f02f13f03f03e01f03f02ef3f02ef3f01ef3f02ef3e03ed4102ee4102ef41,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2657,27:57.0,12,02c801a0045001ee4202ef4002ef4003ee4202f03e03f03f02ef3d02ef3e02f03e01ee3f03ef3f02ee3f03ee3f03ed4002ef4003ee4102f03f02ef4002f03e02ef4002f03f01ef4002ef3e02f04002ee40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2658,27:58.0,12,02880168043803f04002ef3e03ec4202f03f03ee4002ef3e02f03e02ef3f02f03f03ef3f01ef3f01f04102ed4004ee4002f03f02ef3e01ee4002ef4103f03e02f03e02f03f03ef3f03ed3f02f03e02ef40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2659,27:59.0,12,026001a8042002f03e02ef3e01ef4002f03c03ee4102ef3f02ef3f02ef3f02ef3e02ef4002ef3e02ef3e02f03e02ee3f02ee3f02ef4002ef3e03ee4001ef4103ef3d03ef3f02ed4003ee3f01f03f02ef3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2660,28:00.0,12,026801a0042002ed4002ef4003ef3e02f03d01ef3f02ee4003ee3f02ef3f03f03e02f03d01f03f03ef4003ee4103f03e02ef3f02ee4002f03f02ee4002ef3e02ef3d02ef3f03ef3e03ef3e01ef3e02f03f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2661,28:01.0,12,02b00160046802f03e03ee3e02f03e01ee4102ef3e01ee4101f03f01ef3e02ef3f02ee4002ee4001f03f02ed4102ee4002ee3f02ee3e03ef3f02ef3f02f03e02ef3f01ef3f02ef3d02ef3f02ed4301ef3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2662,28:02.0,12,02980178044802ef4003ee4002ef3d03ee3f02ef3e03ef3e03ef3f03ee3f03ef3f01ef3f01ef3f01f13f01ee4103ee3f01ef3f01ef3f02f03f03f03e02ef3e03ee4001ef4002f03e02ef3e03ee4002f040,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2663,28:03.0,12,025001a8041003ef3e02ef3d02ed4203ee3f02ef4003ee3e02f03e02ef3f02ef3e03f03f02ef4002ef4203ef3f01ef3f03ef3e02ef3f02f03f02f03f02ed4301ee4102ee4203ee3e02f03e02ee3f02ef3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2664,28:04.0,12,02980160041802ee4002ef3d02ef3e02ee3e02ef3d02ef3f03ef3d01ee4103ee3f02ef3e02ef3d02f03f01ed3f02ef3d03ef3e02ef3e03f04002f03f03ee3e03ed4002ef3f01ef4004ee3e03f03e01ef3f,0,12.8,,,66.2745098,,,0,0,0,0,,20,1
2665,28:05.0,12,02800178040803ef4002ef3f02ed4102ef3e03ef4003ed3f02f03e02ee4102f03e03f04002ed4001ef3f02ee3f02ee3f02f03d02ef3e01f03f03ef3f01ef3f02ef3f02ef3f02ef3f03ef4002ef4002ef40,0,12.8,,,66.2745098,,,0,0,0,0,,20,1
2666,28:06.0,12,02680180045801ef4103ee4001ee3f02ef4001ef3f02ef4002ef4002ef4002ee3f02ef4002ef4002ef3d01f03e02ef4102ef4002ef4002ef4102ef3d03ee3f02ef3e02ef4002ee3f01ef3e02ef4003ed3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2667,28:07.0,12,02800170046002f13f02ef3e03ef3f02ef3f02ef3f01ee3f02ee3e03ef3f02f13f02ef4201f03e03ee4002ef3e03f03f03ef4102f03f01ef3e02ef3f02ee4002ef4103ed4103ee3e02f13f02ef3e03ef3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2668,28:08.0,12,02d00150040803f03f02ef3f02ef4003f03e01ef3f03ee4202ef3f01ef3f02f03e02ef3f02ef4203f13f01ef3f03ee3f03ed4002ef3f02ee4000ef3f03ef3e02f03f01f03f02ee4002ef4102f03f03ef3d,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2669,28:09.0,12,026801a8041002f03e03ef3d02ef3d02ef3f03ef3e02f04002ee4003ef3e02ef3f02ed4203ef4002ed4101ef4002ef4002f03f02ef3f02ef3f03f13f03ef3f02ee4202ef3d02f03e03ee4002f03f03ee40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2670,28:10.0,12,02600190041803ef3f01ef3e01f04001f03e03f03f02ee3f02ed4002ef4002f03f02ef4002ef3f01ee4002ee4101ef3e02ef4003ee4002ee3f02ef3e01ed4002ee3e03ef3e02f03f03ef3f02f03f02ed3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2671,28:11.0,12,02a801a003f802ee4101ee4002f03e02f03d02ee3e02ee4202f03e01ef3e02ef3f03ef4003ee3e03ee3f03ef3f03ee4001ef3d01ee4101ee4003ef3e02f03e02f03f02f03e02ee4002ef3e02f03e02ef3e,0,12.8,,,66.2745098,,,0,0,0,0,,20,1
2672,28:12.0,12,02780170044001ef3f01ef3f02ef3f01ef3d01ef4201ef3d03ee4101ef3e02ef4102ef3f03f03e02ef3f02ef3f02f04002ee4003ee4102ef3f02ef3f01ef3e02ef3d02f04001ee4001f03e04f04002ef40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2673,28:13.0,12,02880188042002ef4002ef3e00ef3f02ef3f02ef3e02ee4002f03d02f14003ee3e02ee3e02ee4003ef4002f03f02ef4002ef3e01ef3e03ef4003ee3e02ee4002ef4203ee3f02ef4003ef3f03ed4202ef41,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2674,28:14.0,12,0288014003b001ec4202f03e02f03e01ef3f02ef3e01ef4002f03f02ef3d03ef3f02ef3f02ee3f04ee3f02f03f02f03f02f04001ee3f01ee4002f03e02ef4001ef4002ef3e02f03e03ef3f02ef3e01ef3e,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2675,28:15.0,12,02780188041002ef4003ef3f02ee4102f03e03f03e01ee3f02ef3e02ef3f02ef4003f03f02ef3e02ef3f01ee4002ee4002ef4001f04003ef3c02f03f02ef3f01ef3f01ef3e02ee3f02ef3d03ed4002ee3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2676,28:16.0,12,028001a8041001ef3e01f03e03ef3f02ef3e03f04002ef4002ed4003ee4003ed4003ef3f01ef3d01ef3e01ef3d01ef4003ee4002ef3e02f03e02f03f01ef3f02ef3f02ef4103f03f03ef3f03ef4103ee3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2677,28:17.0,12,02680180044802ee3f02ef3f02ef3e01ee3f03ee4001ef3f02ef3f03f03e02ee3f02ef3e02ee4002f03f02ef3e02ef3f02f03f03ee4103ef3f03f03f02ef3e01ef4002ef3e02ef4103ef3f01ef4002ee41,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2678,28:18.0,12,02a801a0044001f03f03ee3f02ef3e02ef3f02ee3f02ef3f02f03d02ef3e02ee3f03ee4302ee3e02ee4202ee4002ef3e02f03e03f03f02ef3f02f03e03ef3f03ee3e01f03e01ee3e03ee3f03ee4101ef3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2679,28:19.0,12,02880180041802ef3e03ee3f01ef4002f13e01ef3f02f03f02ef3e02ef4103ee3f02ee3e01ef4002ef3f03ee3f01ef3d02f03e03ef4002ee3f02ef3e03ef3e01ee3f02ef3d01ef3d02ef3e01ef3f03ed3f,0,12.8,,,66.2745098,,,0,0,0,0,,20,1
2680,28:20.0,12,02600180042002ed3e03ec4001ef3f02ee3f01ef3f03ee4002ef3e01ef4001ef3f02ef3f02ef3e03ee4003ed4003f13f02ef4203ef3e01ef4002ef4001ef4002ef3f01ef3e01ee4102ee4002ee4203ee40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2681,28:21.0,12,02d00180042802ef4102ef3f02ef3e01ef3e01f03f03ee4002ee3f02ef3f02ef4002ee3f02ef4202ee3f02ef4002ee3f00f03e03ee3e02f03f02f03f02f03f02ee4002ef3d02ef3f02ef3f02ee3e02ef3f,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2682,28:22.0,12,02a80180043801f03f02f03e02f03e02ef3f02ee3f02ee4102f03e03ee3f02ef3f01f03e03ee3e03ef3f02ee3f02ee3f02ef3e02f03f03ee4002ef3d02ef3f02f04001f03f02ef3d02ef3e02ef3e02ee40,0,12.8,,,66.2745098,,,0,0,0,0,,20.39215686,1
2683,28:23.0,12,02e00158040802f03e02ef3f02ed4002ee3f02ef3f02f03f00ee3e01ee4003ef4003ee3e00ee3e02ef4002ef3e02ef3f01ee4102ef4103ee3e02ee3e03ee3f02f03f01ef3f02ee3e02ef4102ef3d02f03d,0,12.8,,,66.2745098,,,0,0,0,0,,20,1
